FOI Number,FOI Date (Machine),FOI Date (Human),FOI Title,FOI URL,PDF INDEX,PDF COUNT,PDF URL,Processed
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,28,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-fw-voc-update-on-supply-production-numbers_5.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,29,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-fw-voc-update-on-supply-production-numbers_6.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,30,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-info-request-pfizer-vs-astra-weekly-numbers.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,31,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-exact-astra-pfizer-vax-numbers.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,32,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-for-response-clarification---moderna-in-september.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,33,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-for-response-clarification---moderna-in-september_0.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,34,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-for-response-clarification-moderna-in-september.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,35,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-for-response-clarification-moderna-in-september_0.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,36,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,37,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_0.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,38,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_1.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,39,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_2.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,40,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_3.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,41,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_4.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,42,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_5.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,43,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_6.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,44,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_7.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,45,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_8.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,46,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_9.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,47,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_10.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,48,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_11.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,49,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_12.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,50,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_13.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,51,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_14.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,52,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_15.pdf,Downloaded
2691-2021,2021-10-12T12:00:00Z,12 October 2021,FOI 2691 – release documents – Emails and attached documents – VOC and media team – COVID-19 vaccine,https://www.health.gov.au/resources/foi-disclosure-log/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine,53,63,https://www.health.gov.au/sites/default/files/documents/2021/12/foi-2691-release-documents-emails-and-attached-documents-voc-and-media-team-covid-19-vaccine-foi-2691-email-chain-re-request-vaccine-surplus-breakdown_16.pdf,Downloaded
